pixelindex,2h_b,2h_m,6h_b,6h_m,10m_b,10m_m,12h_b,12h_m,20m_b,20m_m,24h_b,24h_m,30m_b,30m_m,60m_b,60m_m
227611,-1.71747,0.099147,-1.71747,0.064556,-1.71747,0.360478,-1.71747,0.049793,-1.71747,0.234528,-1.71747,0.040554,-1.71747,0.189602,-1.71747,0.133939
227612,-1.68656,0.098639,-1.68656,0.064226,-1.68656,0.358633,-1.68656,0.049538,-1.68656,0.233327,-1.68656,0.040346,-1.68656,0.188631,-1.68656,0.133253
227613,-1.63997,0.097399,-1.63997,0.063418,-1.63997,0.354125,-1.63997,0.048916,-1.63997,0.230395,-1.63997,0.039839,-1.63997,0.186261,-1.63997,0.131579
227614,-1.5893,0.095925,-1.5893,0.062459,-1.5893,0.348766,-1.5893,0.048175,-1.5893,0.226908,-1.5893,0.039236,-1.5893,0.183442,-1.5893,0.129587
227615,-1.5243,0.093865,-1.5243,0.061117,-1.5243,0.341276,-1.5243,0.047141,-1.5243,0.222035,-1.5243,0.038394,-1.5243,0.179502,-1.5243,0.126804
227616,-1.44629,0.091315,-1.44629,0.059457,-1.44629,0.332003,-1.44629,0.04586,-1.44629,0.216002,-1.44629,0.03735,-1.44629,0.174625,-1.44629,0.123359
227617,-1.37725,0.088932,-1.37725,0.057905,-1.37725,0.323338,-1.37725,0.044663,-1.37725,0.210364,-1.37725,0.036375,-1.37725,0.170067,-1.37725,0.120139
227618,-1.31625,0.086543,-1.31625,0.05635,-1.31625,0.314654,-1.31625,0.043464,-1.31625,0.204715,-1.31625,0.035399,-1.31625,0.1655,-1.31625,0.116913
227619,-1.25124,0.083938,-1.25124,0.054653,-1.25124,0.30518,-1.25124,0.042155,-1.25124,0.198551,-1.25124,0.034333,-1.25124,0.160517,-1.25124,0.113393
227620,-1.18081,0.081147,-1.18081,0.052836,-1.18081,0.295033,-1.18081,0.040753,-1.18081,0.191949,-1.18081,0.033191,-1.18081,0.15518,-1.18081,0.109622
227621,-1.12181,0.078617,-1.12181,0.051189,-1.12181,0.285835,-1.12181,0.039483,-1.12181,0.185965,-1.12181,0.032156,-1.12181,0.150342,-1.12181,0.106205
227622,-1.06351,0.076202,-1.06351,0.049617,-1.06351,0.277056,-1.06351,0.03827,-1.06351,0.180254,-1.06351,0.031169,-1.06351,0.145724,-1.06351,0.102943
227623,-1.02806,0.074322,-1.02806,0.048392,-1.02806,0.270219,-1.02806,0.037326,-1.02806,0.175805,-1.02806,0.0304,-1.02806,0.142128,-1.02806,0.100402
227624,-0.99666,0.072695,-0.99666,0.047333,-0.99666,0.264306,-0.99666,0.036509,-0.99666,0.171958,-0.99666,0.029734,-0.99666,0.139018,-0.99666,0.098205
227625,-0.96781,0.071259,-0.96781,0.046398,-0.96781,0.259085,-0.96781,0.035788,-0.96781,0.168562,-0.96781,0.029147,-0.96781,0.136272,-0.96781,0.096266
227626,-0.95789,0.070168,-0.95789,0.045688,-0.95789,0.255119,-0.95789,0.03524,-0.95789,0.165981,-0.95789,0.028701,-0.95789,0.134186,-0.95789,0.094792
227627,-0.93151,0.068602,-0.93151,0.044668,-0.93151,0.249422,-0.93151,0.034453,-0.93151,0.162275,-0.93151,0.02806,-0.93151,0.13119,-0.93151,0.092675
227628,-0.92577,0.067271,-0.92577,0.043801,-0.92577,0.244583,-0.92577,0.033784,-0.92577,0.159126,-0.92577,0.027516,-0.92577,0.128644,-0.92577,0.090877
227629,-0.93593,0.066296,-0.93593,0.043166,-0.93593,0.241039,-0.93593,0.033295,-0.93593,0.156821,-0.93593,0.027117,-0.93593,0.12678,-0.93593,0.08956
227630,-0.95755,0.065494,-0.95755,0.042645,-0.95755,0.238125,-0.95755,0.032892,-0.95755,0.154925,-0.95755,0.026789,-0.95755,0.125247,-0.95755,0.088478
227631,-0.98187,0.064651,-0.98187,0.042095,-0.98187,0.235059,-0.98187,0.032469,-0.98187,0.15293,-0.98187,0.026444,-0.98187,0.123635,-0.98187,0.087338
227632,-0.99584,0.063655,-0.99584,0.041447,-0.99584,0.231436,-0.99584,0.031968,-0.99584,0.150573,-0.99584,0.026037,-0.99584,0.121729,-0.99584,0.085992
227633,-1.01432,0.062884,-1.01432,0.040945,-1.01432,0.228635,-1.01432,0.031582,-1.01432,0.14875,-1.01432,0.025721,-1.01432,0.120256,-1.01432,0.084951
227634,-1.03698,0.062248,-1.03698,0.040531,-1.03698,0.226322,-1.03698,0.031262,-1.03698,0.147246,-1.03698,0.025461,-1.03698,0.11904,-1.03698,0.084092
227635,-1.06644,0.061793,-1.06644,0.040234,-1.06644,0.224667,-1.06644,0.031034,-1.06644,0.146169,-1.06644,0.025275,-1.06644,0.118169,-1.06644,0.083477
227636,-1.09473,0.061333,-1.09473,0.039935,-1.09473,0.222995,-1.09473,0.030802,-1.09473,0.145081,-1.09473,0.025087,-1.09473,0.117289,-1.09473,0.082856
227637,-1.11876,0.06081,-1.11876,0.039594,-1.11876,0.221093,-1.11876,0.03054,-1.11876,0.143844,-1.11876,0.024873,-1.11876,0.116289,-1.11876,0.082149
227638,-1.14069,0.060311,-1.14069,0.03927,-1.14069,0.21928,-1.14069,0.030289,-1.14069,0.142664,-1.14069,0.024669,-1.14069,0.115336,-1.14069,0.081476
227639,-1.16382,0.059867,-1.16382,0.03898,-1.16382,0.217664,-1.16382,0.030066,-1.16382,0.141613,-1.16382,0.024487,-1.16382,0.114486,-1.16382,0.080875
227640,-1.18983,0.059483,-1.18983,0.03873,-1.18983,0.216269,-1.18983,0.029873,-1.18983,0.140705,-1.18983,0.02433,-1.18983,0.113752,-1.18983,0.080357
227641,-1.22155,0.059227,-1.22155,0.038564,-1.22155,0.215339,-1.22155,0.029745,-1.22155,0.1401,-1.22155,0.024226,-1.22155,0.113263,-1.22155,0.080011
227642,-1.25439,0.059019,-1.25439,0.038428,-1.25439,0.21458,-1.25439,0.02964,-1.25439,0.139606,-1.25439,0.02414,-1.25439,0.112864,-1.25439,0.079729
227643,-1.28378,0.058751,-1.28378,0.038254,-1.28378,0.213606,-1.28378,0.029506,-1.28378,0.138972,-1.28378,0.024031,-1.28378,0.112351,-1.28378,0.079367
227644,-1.31073,0.058433,-1.31073,0.038047,-1.31073,0.21245,-1.31073,0.029346,-1.31073,0.13822,-1.31073,0.023901,-1.31073,0.111743,-1.31073,0.078938
227645,-1.33311,0.05801,-1.33311,0.037772,-1.33311,0.210915,-1.33311,0.029134,-1.33311,0.137222,-1.33311,0.023728,-1.33311,0.110936,-1.33311,0.078367
227646,-1.35015,0.057478,-1.35015,0.037425,-1.35015,0.208977,-1.35015,0.028866,-1.35015,0.135961,-1.35015,0.02351,-1.35015,0.109916,-1.35015,0.077647
227647,-1.36822,0.056978,-1.36822,0.037099,-1.36822,0.207161,-1.36822,0.028615,-1.36822,0.13478,-1.36822,0.023306,-1.36822,0.108961,-1.36822,0.076973
227648,-1.39549,0.056611,-1.39549,0.03686,-1.39549,0.205826,-1.39549,0.028431,-1.39549,0.133911,-1.39549,0.023155,-1.39549,0.108259,-1.39549,0.076477
227649,-1.42468,0.056266,-1.42468,0.036636,-1.42468,0.204573,-1.42468,0.028258,-1.42468,0.133096,-1.42468,0.023014,-1.42468,0.1076,-1.42468,0.076011
227650,-1.44105,0.055749,-1.44105,0.036299,-1.44105,0.202692,-1.44105,0.027998,-1.44105,0.131872,-1.44105,0.022803,-1.44105,0.106611,-1.44105,0.075312
227651,-1.45705,0.055257,-1.45705,0.035979,-1.45705,0.200904,-1.45705,0.027751,-1.45705,0.130709,-1.45705,0.022602,-1.45705,0.10567,-1.45705,0.074648
227652,-1.47923,0.05486,-1.47923,0.03572,-1.47923,0.19946,-1.47923,0.027552,-1.47923,0.129769,-1.47923,0.022439,-1.47923,0.104911,-1.47923,0.074111
227653,-1.50948,0.054605,-1.50948,0.035555,-1.50948,0.198535,-1.50948,0.027424,-1.50948,0.129167,-1.50948,0.022335,-1.50948,0.104424,-1.50948,0.073767
227654,-1.54037,0.054399,-1.54037,0.03542,-1.54037,0.197782,-1.54037,0.02732,-1.54037,0.128678,-1.54037,0.022251,-1.54037,0.104028,-1.54037,0.073488
227655,-1.55755,0.05407,-1.55755,0.035206,-1.55755,0.196589,-1.55755,0.027155,-1.55755,0.127901,-1.55755,0.022116,-1.55755,0.103401,-1.55755,0.073045
227656,-1.57587,0.053855,-1.57587,0.035066,-1.57587,0.195806,-1.57587,0.027047,-1.57587,0.127392,-1.57587,0.022028,-1.57587,0.102989,-1.57587,0.072753
227657,-1.60162,0.053781,-1.60162,0.035018,-1.60162,0.195536,-1.60162,0.02701,-1.60162,0.127217,-1.60162,0.021998,-1.60162,0.102847,-1.60162,0.072653
227658,-1.61695,0.053657,-1.61695,0.034937,-1.61695,0.195087,-1.61695,0.026948,-1.61695,0.126924,-1.61695,0.021947,-1.61695,0.102611,-1.61695,0.072487
228069,-1.95528,0.083503,-1.95528,0.05437,-1.95528,0.303602,-1.95528,0.041937,-1.95528,0.197524,-1.95528,0.034155,-1.95528,0.159687,-1.95528,0.112806
228070,-1.96083,0.083795,-1.96083,0.05456,-1.96083,0.304661,-1.96083,0.042083,-1.96083,0.198213,-1.96083,0.034274,-1.96083,0.160244,-1.96083,0.1132
228071,-1.96677,0.084093,-1.96677,0.054754,-1.96677,0.305745,-1.96677,0.042233,-1.96677,0.198918,-1.96677,0.034396,-1.96677,0.160814,-1.96677,0.113602
228072,-1.97248,0.084403,-1.97248,0.054956,-1.97248,0.306872,-1.97248,0.042389,-1.97248,0.199652,-1.97248,0.034523,-1.97248,0.161407,-1.97248,0.114021
228073,-1.97762,0.0847,-1.97762,0.05515,-1.97762,0.307954,-1.97762,0.042538,-1.97762,0.200356,-1.97762,0.034645,-1.97762,0.161976,-1.97762,0.114423
228074,-1.98041,0.084955,-1.98041,0.055316,-1.98041,0.308881,-1.98041,0.042666,-1.98041,0.200959,-1.98041,0.034749,-1.98041,0.162463,-1.98041,0.114768
228075,-1.98092,0.085178,-1.98092,0.055461,-1.98092,0.309692,-1.98092,0.042778,-1.98092,0.201486,-1.98092,0.03484,-1.98092,0.16289,-1.98092,0.115069
228076,-1.98329,0.085444,-1.98329,0.055634,-1.98329,0.310658,-1.98329,0.042911,-1.98329,0.202115,-1.98329,0.034949,-1.98329,0.163398,-1.98329,0.115428
228077,-1.98803,0.08576,-1.98803,0.05584,-1.98803,0.311808,-1.98803,0.04307,-1.98803,0.202863,-1.98803,0.035078,-1.98803,0.164003,-1.98803,0.115855
228078,-1.9944,0.086102,-1.9944,0.056063,-1.9944,0.313051,-1.9944,0.043242,-1.9944,0.203672,-1.9944,0.035218,-1.9944,0.164657,-1.9944,0.116317
228079,-2.00151,0.086455,-2.00151,0.056292,-2.00151,0.314332,-2.00151,0.043419,-2.00151,0.204505,-2.00151,0.035362,-2.00151,0.16533,-2.00151,0.116793
228080,-2.00884,0.086811,-2.00884,0.056524,-2.00884,0.315628,-2.00884,0.043598,-2.00884,0.205348,-2.00884,0.035508,-2.00884,0.166012,-2.00884,0.117275
228081,-2.01668,0.087177,-2.01668,0.056762,-2.01668,0.316958,-2.01668,0.043782,-2.01668,0.206214,-2.01668,0.035658,-2.01668,0.166712,-2.01668,0.117769
228082,-2.02347,0.087526,-2.02347,0.05699,-2.02347,0.318227,-2.02347,0.043957,-2.02347,0.207039,-2.02347,0.035801,-2.02347,0.167379,-2.02347,0.11824
228083,-2.02473,0.087793,-2.02473,0.057164,-2.02473,0.319198,-2.02473,0.044091,-2.02473,0.207671,-2.02473,0.03591,-2.02473,0.16789,-2.02473,0.118601
228084,-2.02393,0.088028,-2.02393,0.057317,-2.02393,0.320053,-2.02393,0.044209,-2.02393,0.208227,-2.02393,0.036006,-2.02393,0.168339,-2.02393,0.118919
228085,-2.02447,0.08828,-2.02447,0.057481,-2.02447,0.320969,-2.02447,0.044336,-2.02447,0.208823,-2.02447,0.036109,-2.02447,0.168821,-2.02447,0.119259
228086,-2.02706,0.088569,-2.02706,0.057669,-2.02706,0.32202,-2.02706,0.044481,-2.02706,0.209507,-2.02706,0.036227,-2.02706,0.169374,-2.02706,0.11965
228087,-2.03237,0.088912,-2.03237,0.057892,-2.03237,0.323268,-2.03237,0.044653,-2.03237,0.210319,-2.03237,0.036368,-2.03237,0.17003,-2.03237,0.120113
228088,-2.0371,0.089237,-2.0371,0.058104,-2.0371,0.324447,-2.0371,0.044816,-2.0371,0.211086,-2.0371,0.0365,-2.0371,0.170651,-2.0371,0.120552
228089,-2.04188,0.089539,-2.04188,0.0583,-2.04188,0.325546,-2.04188,0.044968,-2.04188,0.211801,-2.04188,0.036624,-2.04188,0.171229,-2.04188,0.12096
228090,-2.0446,0.089807,-2.0446,0.058475,-2.0446,0.32652,-2.0446,0.045103,-2.0446,0.212435,-2.0446,0.036734,-2.0446,0.171741,-2.0446,0.121322
228091,-2.04646,0.090063,-2.04646,0.058642,-2.04646,0.327453,-2.04646,0.045231,-2.04646,0.213042,-2.04646,0.036838,-2.04646,0.172232,-2.04646,0.121668
228092,-2.04869,0.090327,-2.04869,0.058813,-2.04869,0.328411,-2.04869,0.045364,-2.04869,0.213665,-2.04869,0.036946,-2.04869,0.172736,-2.04869,0.122024
228093,-2.05181,0.090624,-2.05181,0.059007,-2.05181,0.329493,-2.05181,0.045513,-2.05181,0.214369,-2.05181,0.037068,-2.05181,0.173305,-2.05181,0.122426
228094,-2.05541,0.09094,-2.05541,0.059213,-2.05541,0.33064,-2.05541,0.045672,-2.05541,0.215115,-2.05541,0.037197,-2.05541,0.173908,-2.05541,0.122852
228095,-2.05358,0.091132,-2.05358,0.059337,-2.05358,0.331337,-2.05358,0.045768,-2.05358,0.215569,-2.05358,0.037275,-2.05358,0.174275,-2.05358,0.123111
228096,-2.0508,0.091305,-2.0508,0.05945,-2.0508,0.331966,-2.0508,0.045855,-2.0508,0.215978,-2.0508,0.037346,-2.0508,0.174606,-2.0508,0.123345
228097,-2.05014,0.091511,-2.05014,0.059585,-2.05014,0.332718,-2.05014,0.045959,-2.05014,0.216467,-2.05014,0.037431,-2.05014,0.175001,-2.05014,0.123624
228098,-2.05054,0.091738,-2.05054,0.059732,-2.05054,0.333541,-2.05054,0.046072,-2.05054,0.217002,-2.05054,0.037523,-2.05054,0.175434,-2.05054,0.12393
228099,-2.04921,0.092001,-2.04921,0.059903,-2.04921,0.334496,-2.04921,0.046204,-2.04921,0.217624,-2.04921,0.037631,-2.04921,0.175936,-2.04921,0.124285
228100,-2.04055,0.092176,-2.04055,0.060017,-2.04055,0.335134,-2.04055,0.046292,-2.04055,0.218039,-2.04055,0.037703,-2.04055,0.176272,-2.04055,0.124522
228101,-2.02865,0.092275,-2.02865,0.060082,-2.02865,0.335493,-2.02865,0.046342,-2.02865,0.218273,-2.02865,0.037743,-2.02865,0.176461,-2.02865,0.124656
228102,-2.02023,0.092384,-2.02023,0.060153,-2.02023,0.335889,-2.02023,0.046397,-2.02023,0.21853,-2.02023,0.037788,-2.02023,0.176669,-2.02023,0.124803
228103,-2.00786,0.09242,-2.00786,0.060176,-2.00786,0.336019,-2.00786,0.046415,-2.00786,0.218615,-2.00786,0.037802,-2.00786,0.176737,-2.00786,0.124851
228104,-1.97957,0.092256,-1.97957,0.06007,-1.97957,0.335426,-1.97957,0.046333,-1.97957,0.218229,-1.97957,0.037735,-1.97957,0.176425,-1.97957,0.124631
228105,-1.95891,0.092357,-1.95891,0.060135,-1.95891,0.335793,-1.95891,0.046383,-1.95891,0.218468,-1.95891,0.037777,-1.95891,0.176618,-1.95891,0.124767
228106,-1.94608,0.092652,-1.94608,0.060327,-1.94608,0.336864,-1.94608,0.046531,-1.94608,0.219165,-1.94608,0.037897,-1.94608,0.177182,-1.94608,0.125165
228107,-1.93588,0.092979,-1.93588,0.06054,-1.93588,0.338054,-1.93588,0.046696,-1.93588,0.219939,-1.93588,0.038031,-1.93588,0.177808,-1.93588,0.125607
228108,-1.92483,0.093288,-1.92483,0.060741,-1.92483,0.339177,-1.92483,0.046851,-1.92483,0.220669,-1.92483,0.038157,-1.92483,0.178398,-1.92483,0.126024
228109,-1.92034,0.093829,-1.92034,0.061094,-1.92034,0.341144,-1.92034,0.047123,-1.92034,0.221949,-1.92034,0.038379,-1.92034,0.179433,-1.92034,0.126755
228110,-1.91771,0.094485,-1.91771,0.061521,-1.91771,0.34353,-1.91771,0.047452,-1.91771,0.223501,-1.91771,0.038647,-1.91771,0.180688,-1.91771,0.127642
228111,-1.90895,0.095046,-1.90895,0.061886,-1.90895,0.345568,-1.90895,0.047734,-1.90895,0.224827,-1.90895,0.038876,-1.90895,0.18176,-1.90895,0.128399
228112,-1.89559,0.095547,-1.89559,0.062212,-1.89559,0.347391,-1.89559,0.047985,-1.89559,0.226014,-1.89559,0.039082,-1.89559,0.182719,-1.89559,0.129077
228113,-1.88165,0.096043,-1.88165,0.062535,-1.88165,0.349194,-1.88165,0.048234,-1.88165,0.227186,-1.88165,0.039284,-1.88165,0.183667,-1.88165,0.129746
228114,-1.8782,0.096843,-1.8782,0.063056,-1.8782,0.352103,-1.8782,0.048636,-1.8782,0.229079,-1.8782,0.039612,-1.8782,0.185197,-1.8782,0.130827
228115,-1.87768,0.097857,-1.87768,0.063716,-1.87768,0.355787,-1.87768,0.049145,-1.87768,0.231476,-1.87768,0.040026,-1.87768,0.187135,-1.87768,0.132196
228116,-1.86611,0.098647,-1.86611,0.06423,-1.86611,0.35866,-1.86611,0.049542,-1.86611,0.233345,-1.86611,0.040349,-1.86611,0.188646,-1.86611,0.133264
228117,-1.84999,0.099268,-1.84999,0.064635,-1.84999,0.360918,-1.84999,0.049854,-1.84999,0.234814,-1.84999,0.040603,-1.84999,0.189833,-1.84999,0.134102
228118,-1.83978,0.099834,-1.83978,0.065004,-1.83978,0.362978,-1.83978,0.050139,-1.83978,0.236155,-1.83978,0.040835,-1.83978,0.190917,-1.83978,0.134868
228119,-1.83896,0.100437,-1.83896,0.065396,-1.83896,0.36517,-1.83896,0.050441,-1.83896,0.23758,-1.83896,0.041082,-1.83896,0.19207,-1.83896,0.135682
228120,-1.82793,0.100714,-1.82793,0.065577,-1.82793,0.366178,-1.82793,0.05058,-1.82793,0.238236,-1.82793,0.041195,-1.82793,0.1926,-1.82793,0.136057
228121,-1.80847,0.100789,-1.80847,0.065625,-1.80847,0.366449,-1.80847,0.050618,-1.80847,0.238413,-1.80847,0.041226,-1.80847,0.192743,-1.80847,0.136158
228122,-1.78701,0.100802,-1.78701,0.065634,-1.78701,0.366495,-1.78701,0.050624,-1.78701,0.238443,-1.78701,0.041231,-1.78701,0.192767,-1.78701,0.136175
228123,-1.7451,0.100157,-1.7451,0.065214,-1.7451,0.364151,-1.7451,0.0503,-1.7451,0.236917,-1.7451,0.040967,-1.7451,0.191534,-1.7451,0.135304
228124,-1.70978,0.099531,-1.70978,0.064806,-1.70978,0.361875,-1.70978,0.049986,-1.70978,0.235437,-1.70978,0.040711,-1.70978,0.190337,-1.70978,0.134458
228125,-1.67912,0.098685,-1.67912,0.064256,-1.67912,0.3588,-1.67912,0.049561,-1.67912,0.233436,-1.67912,0.040365,-1.67912,0.188719,-1.67912,0.133316
228126,-1.63072,0.097228,-1.63072,0.063307,-1.63072,0.353501,-1.63072,0.048829,-1.63072,0.229988,-1.63072,0.039769,-1.63072,0.185932,-1.63072,0.131347
228127,-1.56045,0.095124,-1.56045,0.061937,-1.56045,0.345852,-1.56045,0.047773,-1.56045,0.225012,-1.56045,0.038908,-1.56045,0.181909,-1.56045,0.128505
228128,-1.48139,0.092524,-1.48139,0.060244,-1.48139,0.3364,-1.48139,0.046467,-1.48139,0.218863,-1.48139,0.037845,-1.48139,0.176938,-1.48139,0.124993
228129,-1.4189,0.090194,-1.4189,0.058727,-1.4189,0.327929,-1.4189,0.045297,-1.4189,0.213351,-1.4189,0.036892,-1.4189,0.172482,-1.4189,0.121845
228130,-1.35238,0.087426,-1.35238,0.056925,-1.35238,0.317864,-1.35238,0.043907,-1.35238,0.206803,-1.35238,0.03576,-1.35238,0.167188,-1.35238,0.118106
228131,-1.29011,0.084648,-1.29011,0.055115,-1.29011,0.307762,-1.29011,0.042511,-1.29011,0.200231,-1.29011,0.034623,-1.29011,0.161875,-1.29011,0.114352
228132,-1.2255,0.081776,-1.2255,0.053245,-1.2255,0.29732,-1.2255,0.041069,-1.2255,0.193437,-1.2255,0.033448,-1.2255,0.156383,-1.2255,0.110472
228133,-1.15613,0.078846,-1.15613,0.051338,-1.15613,0.286667,-1.15613,0.039598,-1.15613,0.186506,-1.15613,0.03225,-1.15613,0.150779,-1.15613,0.106514
228134,-1.09343,0.07625,-1.09343,0.049647,-1.09343,0.277229,-1.09343,0.038294,-1.09343,0.180366,-1.09343,0.031188,-1.09343,0.145815,-1.09343,0.103007
228135,-1.06106,0.074373,-1.06106,0.048425,-1.06106,0.270404,-1.06106,0.037351,-1.06106,0.175926,-1.06106,0.03042,-1.06106,0.142226,-1.06106,0.100471
228136,-1.03444,0.072672,-1.03444,0.047318,-1.03444,0.26422,-1.03444,0.036497,-1.03444,0.171902,-1.03444,0.029725,-1.03444,0.138973,-1.03444,0.098173
228137,-1.00795,0.071033,-1.00795,0.046251,-1.00795,0.258263,-1.00795,0.035674,-1.00795,0.168026,-1.00795,0.029055,-1.00795,0.135839,-1.00795,0.09596
228138,-0.993,0.069646,-0.993,0.045348,-0.993,0.25322,-0.993,0.034978,-0.993,0.164746,-0.993,0.028487,-0.993,0.133187,-0.993,0.094086
228139,-0.96383,0.068006,-0.96383,0.04428,-0.96383,0.247256,-0.96383,0.034154,-0.96383,0.160866,-0.96383,0.027816,-0.96383,0.13005,-0.96383,0.091871
228140,-0.9569,0.066701,-0.9569,0.04343,-0.9569,0.242513,-0.9569,0.033499,-0.9569,0.15778,-0.9569,0.027283,-0.9569,0.127556,-0.9569,0.090108
228141,-0.97001,0.065831,-0.97001,0.042864,-0.97001,0.23935,-0.97001,0.033062,-0.97001,0.155721,-0.97001,0.026927,-0.97001,0.125892,-0.97001,0.088933
228142,-0.98601,0.064985,-0.98601,0.042313,-0.98601,0.236273,-0.98601,0.032637,-0.98601,0.15372,-0.98601,0.026581,-0.98601,0.124273,-0.98601,0.087789
228143,-0.99837,0.064073,-0.99837,0.041719,-0.99837,0.232957,-0.99837,0.032179,-0.99837,0.151562,-0.99837,0.026208,-0.99837,0.122529,-0.99837,0.086557
228144,-1.01509,0.063288,-1.01509,0.041208,-1.01509,0.230103,-1.01509,0.031784,-1.01509,0.149705,-1.01509,0.025887,-1.01509,0.121028,-1.01509,0.085497
228145,-1.03484,0.062661,-1.03484,0.0408,-1.03484,0.227823,-1.03484,0.031469,-1.03484,0.148222,-1.03484,0.02563,-1.03484,0.119829,-1.03484,0.08465
228146,-1.05634,0.062065,-1.05634,0.040411,-1.05634,0.225656,-1.05634,0.03117,-1.05634,0.146812,-1.05634,0.025386,-1.05634,0.118689,-1.05634,0.083845
228147,-1.08154,0.061581,-1.08154,0.040097,-1.08154,0.223897,-1.08154,0.030927,-1.08154,0.145668,-1.08154,0.025188,-1.08154,0.117764,-1.08154,0.083191
228148,-1.10297,0.061076,-1.10297,0.039767,-1.10297,0.222059,-1.10297,0.030673,-1.10297,0.144472,-1.10297,0.024982,-1.10297,0.116797,-1.10297,0.082508
228149,-1.12099,0.060528,-1.12099,0.039411,-1.12099,0.22007,-1.12099,0.030398,-1.12099,0.143178,-1.12099,0.024758,-1.12099,0.115751,-1.12099,0.081769
228150,-1.13858,0.059994,-1.13858,0.039063,-1.13858,0.218126,-1.13858,0.03013,-1.13858,0.141913,-1.13858,0.024539,-1.13858,0.114729,-1.13858,0.081047
228151,-1.1571,0.059505,-1.1571,0.038745,-1.1571,0.21635,-1.1571,0.029885,-1.1571,0.140758,-1.1571,0.024339,-1.1571,0.113794,-1.1571,0.080387
228152,-1.17726,0.059068,-1.17726,0.03846,-1.17726,0.21476,-1.17726,0.029665,-1.17726,0.139723,-1.17726,0.024161,-1.17726,0.112958,-1.17726,0.079796
228153,-1.2037,0.058757,-1.2037,0.038258,-1.2037,0.213631,-1.2037,0.029509,-1.2037,0.138989,-1.2037,0.024033,-1.2037,0.112364,-1.2037,0.079377
228154,-1.2343,0.058526,-1.2343,0.038107,-1.2343,0.212789,-1.2343,0.029393,-1.2343,0.138441,-1.2343,0.023939,-1.2343,0.111921,-1.2343,0.079064
228155,-1.26369,0.058272,-1.26369,0.037942,-1.26369,0.211865,-1.26369,0.029265,-1.26369,0.13784,-1.26369,0.023835,-1.26369,0.111435,-1.26369,0.07872
228156,-1.29121,0.057971,-1.29121,0.037746,-1.29121,0.210771,-1.29121,0.029114,-1.29121,0.137128,-1.29121,0.023712,-1.29121,0.11086,-1.29121,0.078314
228157,-1.3154,0.057603,-1.3154,0.037507,-1.3154,0.209435,-1.3154,0.028929,-1.3154,0.136259,-1.3154,0.023561,-1.3154,0.110157,-1.3154,0.077818
228158,-1.33653,0.057199,-1.33653,0.037243,-1.33653,0.207963,-1.33653,0.028726,-1.33653,0.135301,-1.33653,0.023396,-1.33653,0.109383,-1.33653,0.077271
228159,-1.35677,0.056797,-1.35677,0.036982,-1.35677,0.206503,-1.35677,0.028524,-1.35677,0.134351,-1.35677,0.023232,-1.35677,0.108615,-1.35677,0.076728
228160,-1.38338,0.056463,-1.38338,0.036764,-1.38338,0.205287,-1.38338,0.028357,-1.38338,0.13356,-1.38338,0.023095,-1.38338,0.107976,-1.38338,0.076276
228161,-1.40584,0.05608,-1.40584,0.036514,-1.40584,0.203895,-1.40584,0.028164,-1.40584,0.132654,-1.40584,0.022938,-1.40584,0.107243,-1.40584,0.075759
228162,-1.41681,0.055549,-1.41681,0.036169,-1.41681,0.201967,-1.41681,0.027898,-1.41681,0.1314,-1.41681,0.022721,-1.41681,0.106229,-1.41681,0.075043
228163,-1.4316,0.055097,-1.4316,0.035874,-1.4316,0.200321,-1.4316,0.027671,-1.4316,0.130329,-1.4316,0.022536,-1.4316,0.105364,-1.4316,0.074431
228164,-1.45401,0.054768,-1.45401,0.03566,-1.45401,0.199125,-1.45401,0.027505,-1.45401,0.129551,-1.45401,0.022402,-1.45401,0.104734,-1.45401,0.073987
228165,-1.48076,0.054509,-1.48076,0.035492,-1.48076,0.198183,-1.48076,0.027375,-1.48076,0.128939,-1.48076,0.022296,-1.48076,0.104239,-1.48076,0.073637
228166,-1.50272,0.054218,-1.50272,0.035303,-1.50272,0.197128,-1.50272,0.027229,-1.50272,0.128252,-1.50272,0.022177,-1.50272,0.103684,-1.50272,0.073245
228167,-1.52091,0.053971,-1.52091,0.035141,-1.52091,0.196227,-1.52091,0.027105,-1.52091,0.127666,-1.52091,0.022076,-1.52091,0.10321,-1.52091,0.07291
228168,-1.54906,0.053932,-1.54906,0.035116,-1.54906,0.196087,-1.54906,0.027086,-1.54906,0.127574,-1.54906,0.02206,-1.54906,0.103136,-1.54906,0.072858
228169,-1.56842,0.053832,-1.56842,0.035051,-1.56842,0.195722,-1.56842,0.027035,-1.56842,0.127337,-1.56842,0.022019,-1.56842,0.102945,-1.56842,0.072722
