gauge_id,gauge_name,last_data,trace_id,trace_name,alarm_id,alarm_name,alarm_type,threshold,severity,is_critical,source
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,1480805,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36935,Rainfall 6 hr window sum,22693.0,647618_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36935,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,1482368,Rainfall 60 min window sum - Mirror,23183.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,1482368,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,230550,Rainfall 30 second window sum,7835.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,230550,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,30907,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36936,Rainfall 12 hr window sum,22753.0,647618_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36936,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,801954,Max TP108 ARI,14617.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,801954,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36932,Rainfall 30 min window sum,22881.0,647618_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36932,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36933,Rainfall 60 min window sum,22815.0,647618_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36933,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36937,Rainfall 24 hr window sum,22956.0,647618_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160996,ACC - Rain -Albany @ Hts Rd NSCC06,2025-12-12,36937,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,30929,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,1482902,Rainfall 7 days window sum,23303.0,646619_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,1482902,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,1480827,10mm Drought Alarm,22611.0,646619_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,1480827,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37152,Rainfall 30 min window sum,22882.0,646619_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37152,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37153,Rainfall 60 min window sum,22820.0,646619_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37153,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37156,Rainfall 12 hr window sum,22751.0,646619_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37156,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,1482417,Rainfall 60 min window sum - Mirror,23231.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,1482417,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,230572,Rainfall 30 second window sum,7857.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,230572,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,801976,Max TP108 ARI,14639.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,801976,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37155,Rainfall 6 hr window sum,22676.0,646619_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37155,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37157,Rainfall 24 hr window sum,22951.0,646619_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3161018,ACC - Rain -Orewa @ Treatment Ponds,2025-12-12,37157,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,1482880,Rainfall 7 days window sum,23293.0,644626_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,1482880,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,37323,Rainfall 60 min window sum,22814.0,644626_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,37323,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,1480844,10mm Drought Alarm,22605.0,644626_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,1480844,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,37326,Rainfall 12 hr window sum,22741.0,644626_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,37326,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,801993,Max TP108 ARI,14656.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3161035,ACC - Rain -Mahurangi @ Warkworth Sewage Treatment Plant,2025-12-12,801993,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
